,Name,SMILES,Solubility
2097,"N,N-diisobutylformamide",CC(C)CN(CC(C)C)C=O,-1.082666634
2098,"N,N-dimethyl-3-oxobutanamide",CN(C)C(=O)CC(C)=O,0.8888753261
2099,"N,N-dimethyl-N'-(2,2,6,6-tetramethylpiperidin-4-yl)propane-1,3-diamine",CN(C)CCCNC1CC(C)(C)NC(C)(C)C1,0.316191362
2100,"N,N-dimethyl[(dimethylcarbamothioyl)sulfanyl]carbothioamide",CN(C)C(=S)SC(=S)N(C)C,-2.8302990647
2101,"N,N-dimethylacetamide",CN(C)C(C)=O,1.0598721633
2102,"N,N-dimethylaniline",CN(C)c1ccccc1,-1.9631670755
2103,"N,N-dimethylcyclohexanamine",CN(C)C1CCCCC1,-0.9774881423
2104,"N,N-dimethyldecan-1-amine",CCCCCCCCCCN(C)C,-3.8502541418
2105,"N,N-dimethyldecanamide",CCCCCCCCCC(=O)N(C)C,-2.7681111795
2106,"N,N-dimethyldodecan-1-amine",CCCCCCCCCCCCN(C)C,-4.5766377416
2107,"N,N-dimethyldodecanamide",CCCCCCCCCCCC(=O)N(C)C,-3.9093070505
2108,"N,N-dimethylformamide",CN(C)C=O,1.1361123296
2109,"N,N-dimethylhexadecan-1-amine",CCCCCCCCCCCCCCCCN(C)C,-5.0459812090666665
2110,"N,N-dimethylnonanamide",CCCCCCCCC(=O)N(C)C,-2.1440495587
2111,"N,N-dimethyloctanamide",CCCCCCCC(=O)N(C)C,-1.6002483409
2112,"N,N-dimethyltetradecan-1-amine",CCCCCCCCCCCCCCN(C)C,-3.9356925608
2113,"N,N-dipropylpropan-1-amine",CCCN(CCC)CCC,-2.4905023355
2114,"N-(1,3-benzothiazol-2-ylsulfanyl)-N-cyclohexylcyclohexanamine",C1CCC(CC1)N(Sc2sc3ccccc3n2)C4CCCCC4,-6.388169747366667
2115,"N-(1,3-benzothiazol-2-ylsulfanyl)cyclohexanamine",C1CCC(CC1)NSc2sc3ccccc3n2,-5.9000918393
2116,"N-(1,4-dimethylpentyl)-N'-phenylbenzene-1,4-diamine",CC(C)CCC(C)Nc1ccc(Nc2ccccc2)cc1,-5.624837561
2117,N-(1-benzylpiperidin-4-yl)-N-phenylpropanamide,CCC(=O)N(C1CCN(CC1)Cc2ccccc2)c3ccccc3,-3.4150433898
2118,N-(1-cyanoethyl)formamide,CC(NC=O)C#N,1.0083088579
2119,"N-(10-benzamido-6,13-diacetamido-2,9-diethoxy-5,12-dioxa-7,14-diazapentacen-3-yl)benzamide",CCOc1cc2N=C3C(=C4Oc5cc(NC(=O)c6ccccc6)c(OCC)cc5N=C4C(=C3Oc2cc1NC(=O)c7ccccc7)NC(C)=O)NC(C)=O,-7.8613826501
2120,"N-(2,2,6,6-tetramethylpiperidin-4-yl)-N-{6-[N-(2,2,6,6-tetramethylpiperidin-4-yl)formamido]hexyl}formamide",CC1(C)CC(CC(C)(C)N1)N(CCCCCCN(C=O)C2CC(C)(C)NC(C)(C)C2)C=O,-1.5399557688
2121,"N-(2,4,4-trimethylpentan-2-yl)prop-2-enamide",CC(C)(C)CC(C)(C)NC(=O)C=C,-2.2588292445
2122,"N-(2,4-dimethylphenyl)-3-oxobutanamide",CC(=O)CC(=O)Nc1ccc(C)cc1C,-1.9900786823
2123,"N-(2,5-dichloro-4-{4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxynaphthalene-2-amido}phenyl)-4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxynaphthalene-2-carboxamide",Clc1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(Cl)ccc7Cl)\C5=O)cc4Cl)c1,-8.1508681249
2124,"N-(2,5-dimethoxyphenyl)acetamide",COc1ccc(OC)c(NC(C)=O)c1,-1.5915498548
2125,"N-(2,6-difluorophenyl)-5-methyl-[1,2,4]triazolo[1,5-a]pyrimidine-2-sulfonamide",Cc1ccn2nc(nc2n1)[S](=O)(=O)Nc3c(F)cccc3F,-3.4223789518
2126,"N-(2,6-dimethylphenyl)-2-piperazine-1,4-diium-1-ylacetamide",Cc1cccc(C)c1NC(=O)C[NH+]2CC[NH2+]CC2,0.4432827885
2127,N-(2-chlorophenyl)-3-oxobutanamide,CC(=O)CC(=O)Nc1ccccc1Cl,-2.398186851766667
2128,N-(2-ethoxyphenyl)-3-hydroxynaphthalene-2-carboxamide,CCOc1ccccc1NC(=O)c2cc3ccccc3cc2O,-5.1866018088
2129,N-(2-ethoxyphenyl)-N'-(2-ethylphenyl)ethanediamide,CCOc1ccccc1NC(=O)C(=O)Nc2ccccc2CC,-6.0175466725
2130,N-(2-ethoxyphenyl)-N'-[4-(10-methylundecyl)phenyl]ethanediamide,CCOc1ccccc1NC(=O)C(=O)Nc2ccc(CCCCCCCCCC(C)C)cc2,-6.0994494699
2131,N-(2-ethylhexyl)-7-methyloctanamide,CCCCC(CC)CNC(=O)CCCCCC(C)C,-5.731545253
2132,N-(2-hydroxyethyl)octadecanamide,CCCCCCCCCCCCCCCCCC(=O)NCCO,-5.5152815814
2133,N-(2-methoxy-5-methylphenyl)acetamide,COc1ccc(C)cc1NC(C)=O,-1.931164755
2134,N-(2-methoxyphenyl)-3-oxobutanamide,COc1ccccc1NC(=O)CC(C)=O,-1.8059055211
2135,N-(2-methylphenyl)-3-oxobutanamide,CC(=O)CC(=O)Nc1ccccc1C,-1.8273135156000002
2136,"N-(2-oxo-2,3-dihydropyrimidin-4-yl)benzamide",O=C1NC(=CC=N1)NC(=O)c2ccccc2,-5.1596802151
2137,"N-(3-aminopropyl)-N'-octadec-9-en-1-ylpropane-1,3-diamine",CCCCCCCC\C=C/CCCCCCCCNCCCNCCCN,-3.7183913352
2138,"N-(3-chloro-4-{4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxynaphthalene-2-amido}phenyl)-4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxynaphthalene-2-carboxamide",Clc1ccc(Cl)c(N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(Cl)ccc7Cl)\C5=O)c(Cl)c4)c1,-7.8692982631
2139,N-(3-methylphenyl)-4-{4-[(3-methylphenyl)(phenyl)amino]phenyl}-N-phenylaniline,Cc1cccc(c1)N(c2ccccc2)c3ccc(cc3)c4ccc(cc4)N(c5ccccc5)c6cccc(C)c6,-6.4121983796
2140,N-(4-acetamidophenyl)-3-hydroxy-2-naphthamide,CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.2503495118
2141,N-(4-acetamidophenyl)-4-[(5-carbamoyl-2-chlorophenyl)diazenyl]-3-hydroxy-2-naphthamide,CC(=O)Nc1ccc(NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(ccc4Cl)C(N)=O)/C2=O)cc1,-7.3044438068
2142,"N-(4-amino-2,5-diethoxyphenyl)benzamide",CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N,-2.4057571965
2143,"N-(4-amino-3-methoxy-9,10-dioxo-9,10-dihydroanthracen-1-yl)-4-methylbenzene-1-sulfonamide",COc1cc(N[S](=O)(=O)c2ccc(C)cc2)c3C(=O)c4ccccc4C(=O)c3c1N,-7.1667619924
2144,"N-(4-amino-3-methoxy-9,10-dioxo-9,10-dihydroanthracen-1-yl)benzenesulfonamide",COc1cc(N[S](=O)(=O)c2ccccc2)c3C(=O)c4ccccc4C(=O)c3c1N,-2.3558504459
2145,"N-(4-carbamoylphenyl)-4-[(E)-2-{2-oxo-1-[(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)carbamoyl]propyl}diazen-1-yl]benzamide",CC(=O)C(N=Nc1ccc(cc1)C(=O)Nc2ccc(cc2)C(N)=O)C(=O)Nc3ccc4NC(=O)Nc4c3,-6.6728088056
2146,N-(4-carbamoylphenyl)-4-methoxy-3-nitrobenzamide,COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccc(cc2)C(N)=O,-4.6536052692
2147,N-(4-carbamoylphenyl)-4-nitrobenzamide,NC(=O)c1ccc(NC(=O)c2ccc(cc2)[N+]([O-])=O)cc1,-4.9367254155
2148,"N-(4-chloro-2,5-dimethoxyphenyl)-2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(4-chloro-2,5-dimethoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxobutanamide",COc1cc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4cc(OC)c(Cl)cc4OC)c(Cl)c3)C(C)=O)c(OC)cc1Cl,-8.0045326037
2149,"N-(4-chloro-2,5-dimethoxyphenyl)-3-hydroxy-4-[(E)-2-[2-methoxy-5-(phenylcarbamoyl)phenyl]diazen-1-yl]naphthalene-2-carboxamide",COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(OC)c(Cl)cc4OC)C(=O)Nc5ccccc5,-7.8465603387
2150,"N-(4-chloro-2,5-dimethoxyphenyl)-3-oxobutanamide",COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,-2.9792447784
2151,N-(4-chlorophenyl)-2-[(4-methyl-2-nitrophenyl)diazenyl]-3-oxobutanamide,CC(=O)C(N=Nc1ccc(C)cc1[N+]([O-])=O)C(=O)Nc2ccc(Cl)cc2,-7.6052980935
2152,N-(4-chlorophenyl)-3-hydroxy-2-naphthamide,Oc1cc2ccccc2cc1C(=O)Nc3ccc(Cl)cc3,-5.4738386427
2153,N-(4-ethoxyphenyl)-3-hydroxy-2-naphthamide,CCOc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.3115405454
2154,N-(4-fluorophenyl)-2-hydroxy-N-propan-2-ylacetamide,CC(C)N(C(=O)CO)c1ccc(F)cc1,-1.1786398993
2155,N-(4-hydroxyphenyl)acetamide,CC(=O)Nc1ccc(O)cc1,-1.0333232127
2156,N-(4-methoxyphenyl)-3-oxobutanamide,COc1ccc(NC(=O)CC(C)=O)cc1,-1.9014771833
2157,"N-(5-chloro-2,4-dimethoxyphenyl)-3-hydroxy-2-naphthamide",COc1cc(OC)c(NC(=O)c2cc3ccccc3cc2O)cc1Cl,-5.3775405806
2158,"N-(5-chloro-2,4-dimethoxyphenyl)-4-[(E)-2-[5-(diethylsulfamoyl)-2-methoxyphenyl]diazen-1-yl]-3-hydroxynaphthalene-2-carboxamide",CCN(CC)[S](=O)(=O)c1ccc(OC)c(N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)c(OC)cc4OC)c1,-7.9052553562
2159,N-(5-chloro-2-methoxyphenyl)-3-hydroxy-4-[(E)-2-[2-methoxy-5-(phenylcarbamoyl)phenyl]diazen-1-yl]naphthalene-2-carboxamide,COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)ccc4OC)C(=O)Nc5ccccc5,-8.1844134651
2160,N-(5-chloro-2-methylphenyl)-3-hydroxy-4-[(E)-2-[2-methoxy-5-(phenylcarbamoyl)phenyl]diazen-1-yl]naphthalene-2-carboxamide,COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)ccc4C)C(=O)Nc5ccccc5,-7.7520707385
2161,N-(5-chloro-2-methylphenyl)-3-hydroxynaphthalene-2-carboxamide,Cc1ccc(Cl)cc1NC(=O)c2cc3ccccc3cc2O,-5.2385590319
2162,"N-(6-amino-1,3-dimethyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-5-yl)formamide",CN1C(=C(NC=O)C(=O)N(C)C1=O)N,-1.1831208546
2163,N-(butoxymethyl)prop-2-enamide,CCCCOCNC(=O)C=C,-0.6536630282
2164,"N-(carboxymethyl)-3-(dodecanoylamino)-N,N-dimethylpropan-1-aminium hydroxide",CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC([O-])=O,-3.1367509984
2165,N-(methoxymethyl)-2-methylprop-2-enamide,COCNC(=O)C(C)=C,0.7919653131
2166,N-(prop-2-enamidomethyl)prop-2-enamide,C=CC(=O)NCNC(=O)C=C,-0.6552426764
2167,N-Butylphosphorothioic triamide,CCCCN[P](N)(N)=S,-1.18142424285
2168,"N-[(1,1,3,3-tetramethylbutyl)phenyl]naphthalen-1-amine",CC(C)(C)CC(C)(C)N(c1ccccc1)c2cccc3ccccc23,-8.2900385416
2169,"N-[(8E)-1,5-dimethylbicyclo[3.2.1]octan-8-ylidene]hydroxylamine",CC12CCCC(C)(CC1)C2=NO,-3.0741522071
2170,"N-[2-(2-heptadecyl-4,5-dihydro-1H-imidazol-1-yl)ethyl]octadecanamide; N-{2-[(2-octadecanamidoethyl)amino]ethyl}octadecanamide; bis(acetic acid)",CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC,-7.1380824945
2171,"N-[3-(8-methylnonoxy)propyl]propane-1,3-diamine",CC(C)CCCCCCCOCCCNCCCN,-3.2048809276
2172,N-[3-(diethylamino)phenyl]acetamide,CCN(CC)c1cccc(NC(C)=O)c1,-2.4693780306
2173,N-[3-(dimethylamino)propyl]docosanamide,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,-5.6510203125
2174,N-[3-(dimethylamino)propyl]formamide,CN(C)CCCNC=O,0.8854190372
2175,N-[3-(dimethylamino)propyl]octadec-9-enamide,CCCCCCCC/C=C/CCCCCCCC(=O)NCCCN(C)C,-2.4638621919
2176,N-[3-(dimethylamino)propyl]octadecanamide,CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,-3.8954028978
2177,N-[3-(morpholin-4-yl)propyl]naphthalen-1-amine,C(CNc1cccc2ccccc12)CN3CCOCC3,-2.702803349
2178,N-acetyl-N-[2-(N-acetylacetamido)ethyl]acetamide,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,-0.8188163577499998
2179,N-benzyl-2-acetamido-3-methoxypropanamide,COCC(NC(C)=O)C(=O)NCc1ccccc1,-3.3984573794
2180,"N-butyl-2,2,6,6-tetramethylpiperidin-4-amine",CCCCNC1CC(C)(C)NC(C)(C)C1,0.5746150304
2181,N-butylbenzenesulfonamide,CCCCN[S](=O)(=O)c1ccccc1,-3.2202924403999997
2182,N-butylbutan-1-amine,CCCCNCCCC,-1.5178011614
2183,"N-cyclohexyl-3-[(4-{[3-(cyclohexylsulfamoyl)-2,4,6-trimethylphenyl]amino}-9,10-dioxo-9,10-dihydroanthracen-1-yl)amino]-2,4,6-trimethylbenzene-1-sulfonamide",Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S](=O)(=O)NC4CCCCC4)c5C(=O)c6ccccc6C(=O)c25)[S](=O)(=O)NC7CCCCC7,-4.8187034651
2184,N-dodecanoyl-N-methylglycine,CCCCCCCCCCCC(=O)N(C)CC(O)=O,-2.7346414392
2185,N-ethyl(propan-2-yloxy)carbothioamide,CCNC(=S)OC(C)C,-1.7320888743666665
2186,"N-ethyl-4'-{[4-(ethylamino)-2-methylphenyl][4-(ethylimino)-3-methylcyclohexa-2,5-dien-1-ylidene]methyl}-3-methylbiphenyl-2-amine acetate",CCNc1ccc(cc1C)C(c2ccc(NCC)c(C)c2)=C3C=CC(=NCC)C(=C3)C,-1.0232212865
2187,"N-ethyl-N'-isopropyl-6-(methylsulfanyl)-1,3,5-triazine-2,4-diamine",CCNc1nc(NC(C)C)nc(SC)n1,-3.0613383573
2188,N-ethyl-N-{2-[1-(2-methylpropoxy)ethoxy]ethyl}-4-[(E)-2-phenyldiazen-1-yl]aniline,CCN(CCOC(C)OCC(C)C)c1ccc(cc1)N=Nc2ccccc2,-7.0905037661
2189,N-ethylaniline,CCNc1ccccc1,-1.6767512963
2190,N-ethylethanamine,CCNCC,1.1358509819
2191,N-isopropyl-2-methylacrylamide,CC(C)NC(=O)C(C)=C,-0.6201428843
2192,N-methyl-N-phenylformamide,CN(C=O)c1ccccc1,-1.4947809467
2193,N-methyl-N-phenyl{[methyl(phenyl)carbamothioyl]disulfanyl}carbothioamide,CN(C(=S)SSC(=S)N(C)c1ccccc1)c2ccccc2,-8.41128499005
2194,N-methylacetamide,CNC(C)=O,1.1361123296
2195,N-methylcyclohexanamine,CNC1CCCCC1,-0.3214680129
2196,N-methylformamide,CNC=O,1.2286477338
2197,N-methylhydrazinecarbothioamide,CNC(=S)NN,-1.94161107885
2198,"N-methylmethanaminium (2,4-dichlorophenoxy)acetate",CNC,0.4499772209
2199,N-octadecyloctadecanamide,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC,-7.261446605633334
2200,N-phenyl-N-(piperidin-4-yl)propanamide,CCC(=O)N(C1CC[NH2+]CC1)c2ccccc2,-0.8352255084
2201,N-phenylaniline,N(c1ccccc1)c2ccccc2,-3.81196389485
2202,"N-phenylaniline; 2,4,4-trimethylpent-1-ene",CC(=C)CC(C)(C)C,-5.1664665421
2203,N-phenylaniline; formaldehyde; propan-2-one,CC(C)=O,-5.969586401
2204,N-phenylnaphthalen-1-amine,N(c1ccccc1)c2cccc3ccccc23,-4.8638916314
2205,N-phenylnaphthalen-2-amine,N(c1ccccc1)c2ccc3ccccc3c2,-5.4959148461
2206,N-propylpropan-1-amine,CCCNCCC,-0.461082427
2207,N-{2-[(2-benzamidophenyl)disulfanyl]phenyl}benzamide,O=C(Nc1ccccc1SSc2ccccc2NC(=O)c3ccccc3)c4ccccc4,-5.8673626857
2208,"N-{2-[(2-cyano-4,6-dinitrophenyl)diazenyl]-5-(diethylamino)phenyl}acetamide",CCN(CC)c1ccc(N=Nc2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)C#N)c(NC(C)=O)c1,-6.3277725944
2209,"N-{2-[(E)-2-(2,6-dicyano-4-methylphenyl)diazen-1-yl]-5-(diethylamino)phenyl}methanesulfonamide",CCN(CC)c1ccc(N=Nc2c(cc(C)cc2C#N)C#N)c(N[S](C)(=O)=O)c1,-7.2331050936
2210,"N-{2-[(E)-2-(2,6-dicyano-4-nitrophenyl)diazen-1-yl]-5-(diethylamino)phenyl}acetamide",CCN(CC)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(NC(C)=O)c1,-8.1027530485
2211,"N-{2-[(E)-2-(2-bromo-4,6-dinitrophenyl)diazen-1-yl]-5-(diethylamino)phenyl}acetamide",CCN(CC)c1ccc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.3795692783
2212,"N-{2-[(E)-2-(2-chloro-4,6-dinitrophenyl)diazen-1-yl]-5-(diethylamino)-4-methoxyphenyl}acetamide",CCN(CC)c1cc(NC(C)=O)c(cc1OC)N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O,-4.6673277833
2213,"N-{2-[(E)-2-(2-chloro-4,6-dinitrophenyl)diazen-1-yl]-5-(diethylamino)phenyl}acetamide",CCN(CC)c1ccc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.1158852536
2214,N-{4-[(2-hydroxyethyl)sulfonyl]phenyl}acetamide,CC(=O)Nc1ccc(cc1)[S](=O)(=O)CCO,-2.3069323017
2215,"N-{5-[bis(prop-2-en-1-yl)amino]-2-[(E)-2-(2-bromo-4,6-dinitrophenyl)diazen-1-yl]-4-methoxyphenyl}acetamide",COc1cc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CC=C)CC=C,-7.0093328393
2216,"N-{5-[bis(prop-2-en-1-yl)amino]-2-[(E)-2-(2-chloro-4,6-dinitrophenyl)diazen-1-yl]-4-methoxyphenyl}acetamide",COc1cc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CC=C)CC=C,-4.3881793818
2217,Naphthalic anhydride,O=C1OC(=O)c2cccc3cccc1c23,-6.2970532498
2218,Naphthalimide,O=C1NC(=O)c2cccc3cccc1c23,-4.6928315029
2219,Neohesperidin dihydrochalone,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc2O)cc1O,-3.1851035311
2220,Neomenthol,CC(C)[C@H]1CC[C@@H](C)CC1O,-2.8302608531
2221,Nonadecanoic acid,CCCCCCCCCCCCCCCCCCC(O)=O,-3.775990335
2222,"Nonylphenol, ethoxylated",CCCCCCCCCc1ccc(OCCOCCO)cc1,-0.3045102393
2223,"N~2~-(4,6-diamino-1,3,5-triazin-2-yl)-1,3,5-triazine-2,4,6-triamine",Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-4.140630692899999
2224,"O,O,O-Triphenyl phosphorothioate",S=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,-6.9546943469
2225,"O,O,O-tris(4-nitrophenyl) thiophosphate",[O-][N+](=O)c1ccc(O[P](=S)(Oc2ccc(cc2)[N+]([O-])=O)Oc3ccc(cc3)[N+]([O-])=O)cc1,-5.6788341975
2226,"O,O,S-tris(4-aminophenyl) thiophosphate",Nc1ccc(O[P](=S)(Oc2ccc(N)cc2)Oc3ccc(N)cc3)cc1,-5.3094071365
2227,"O,O-bis(2-methylphenyl) hydrogen dithiophosphate",Cc1ccccc1O[P](S)(=S)Oc2ccccc2C,-1.0605299646
2228,"O,O-diisopropyl hydrogen dithiophosphate",CC(C)O[P](S)(=S)OC(C)C,-0.5528547078
2229,O-(4-bromo-2-chlorophenyl) O-ethyl S-propyl thiophosphate,CCCS[P](=O)(OCC)Oc1ccc(Br)cc1Cl,-4.245456760350001
2230,"O1-nonyl O2-octyl benzene-1,2-dicarboxylate",CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-4.7809414151
2231,"Octadecan-1-ol, ethoxylated",CCCCCCCCCCCCCCCCCCOCC[O],-6.4963012647
2232,"Octanoic acid, ester with 1,2,3-propanetriol",CCCCCCCC(O)=O,-3.2000007811
2233,O~15~-acetylretinoic acid,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-7.5165300857
2234,O~15~-propionylretinoic acid,CCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-7.5346897392
2235,"PROPANE-1,2,3-TRIOL",OCC(O)CO,0.776131353
2236,"Paraffin waxes and Hydrocarbon waxes, chloro",CCCC(Cl)CCCC(Cl)CCC(Cl)CCC(Cl)CCC(Cl)CCCC(Cl)CCC,-7.9735405917
2237,Patchoulialcohol,C[C@H]1CCC2(O)C(C)(C)C3CC[C@@]2(C)C1C3,-3.7259038203
2238,"Phenol, 4-methyl-, reaction products with dicyclopentadiene and isobutylene",CC(C)=C,-6.82144231675
2239,"Phenol, styrenated",Oc1ccc(C=C)cc1C=C,-4.7794886895
2240,Pigment Red 224,O=C1OC(=O)c2ccc3c4ccc5C(=O)OC(=O)c6ccc(c7ccc1c2c37)c4c56,-5.5936426625
2241,Pigment red 149,Cc1cc(C)cc(c1)N2C(=O)c3ccc4c5ccc6C(=O)N(c7cc(C)cc(C)c7)C(=O)c8ccc(c9ccc(C2=O)c3c49)c5c68,-7.4761487948
2242,Pigment red 178,O=C1N(c2ccc(cc2)N=Nc3ccccc3)C(=O)c4ccc5c6ccc7C(=O)N(c8ccc(cc8)N=Nc9ccccc9)C(=O)c%10ccc(c%11ccc1c4c5%11)c6c7%10,-7.8755092242
2243,Prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,-3.1784471289
2244,Prokan,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-5.5668107327
2245,"Propylidynetrimethanol, ethoxylated, esters with acrylic acid",CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C,-2.687445856
2246,Pyromellitic dianhydride,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,-1.4062217243
2247,S-ethyl dipropylthiocarbamate,CCCN(CCC)C(=O)SCC,-2.72191081645
2248,Solvent orange 60,O=C1N2c3cccc4cccc(N=C2c5ccccc15)c34,-7.255740326
2249,Solvent red 135,Clc1c(Cl)c(Cl)c2C3=Nc4cccc5cccc(N3C(=O)c2c1Cl)c45,-7.1336144776
2250,"Sorbitan monolaurate, ethoxylated",CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,-6.4172025632
2251,Spironolactone intermediate,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]45CCC(=O)O5,-4.2250037793
2252,Sulfolane,O=[S]1(=O)CCCC1,-0.079806903
2253,Tazobactam,C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)[S]1(=O)=O)C(O)=O,-1.8384616763
2254,"Terphenyl, hydrogenated",C1CC=CC(C1)c2ccc(cc2)C3CCC=CC3,-6.5330489731500005
2255,Tetra(10B)boron carbide,B12B3B4B1C234,-4.7424030214
2256,Tricyclodecanyl acetate,CC(=O)OC1CC2CC1C3CCCC23,-3.3380498278
2257,Tricyclodecenyl propionate,CCC(=O)OC1C=CC2C3CCC(C3)C12,-3.5585927938
2258,Vat Orange 11,O=C1c2ccccc2C(=O)c3c4[nH]c5c(ccc6C(=O)c7c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8ccc7C(=O)c56)c4ccc13,-8.8106451034
2259,Vat brown 3,O=C(Nc1cccc2C(=O)c3c4[nH]c5c(cc(NC(=O)c6ccccc6)c7C(=O)c8ccccc8C(=O)c57)c4ccc3C(=O)c12)c9ccccc9,-5.647161854
2260,Vat green 1,COc1cc2c3ccccc3C(=O)c4ccc5c6ccc7C(=O)c8ccccc8c9cc(OC)c(c1c5c24)c6c79,-5.5991706951
2261,Vertofix,CC1CCC2C(C)(C)C3CC12CC(=C3C)C(C)=O,-4.6134788776
2262,Violanthrone,O=C1c2ccccc2c3ccc4c5ccc6c7ccccc7C(=O)c8ccc(c9ccc1c3c49)c5c68,-5.5133127462
2263,[(1E)-2-(diethoxymethyl)hept-1-en-1-yl]benzene,CCCCC\C(=C/c1ccccc1)C(OCC)OCC,-5.1720565184
2264,[(1S)-3-(4-methylpent-3-enyl)-1-cyclohex-3-enyl]methyl acetate,CC(=O)OC[C@H]1CCC=C(CCC=C(C)C)C1,-4.9756247854
2265,"[(1S,2R,5S)-5-methyl-2-propan-2-ylcyclohexyl] acetate",CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(C)=O,-4.0668869332
2266,"[(1S,2S,3S,5R)-2,6,6-trimethylbicyclo[3.1.1]heptan-3-yl]methanamine",C[C@@H]1[C@@H](CN)C[C@H]2C[C@@H]1C2(C)C,-1.83010984615
2267,[(2-chlorophenyl)methyl]dimethylamine,CN(C)Cc1ccccc1Cl,-0.9927502000499999
2268,[(2-ethylhexyl)oxy]phosphonic acid,CCCCC(CC)CO,-2.9108177672499997
2269,"[(2R,3R)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)chroman-3-yl] 3,4,5-trihydroxybenzoate",Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4cc(O)c(O)c(O)c4,-1.0591609316
